composite_id,display_name,sort_order,is_author,is_editor,is_contributor,is_translator,is_organisation,display_norm,last,first,single,original_entry,verification_notes
antike_63_3_9,"Merkelbach, R.",2,False,True,False,False,False,"merkelbach, r.",Merkelbach,R.,HESIOD(I),"HESIOD(I)
Theogonia Opera et Dies Scutum. Edidit Friedrich Solmsen. Fragmenta Selecta ediderunt R. Merkelbach et M. L. West. Oxford University Press 1981. XXV, 246 S. Text Griechisch und Lateinisch. OLn .m. OU.","The author heading 'HESIOD(I)' appears to be a genitive Latin form (Hesiodi) used in the title context, retained as written. Place of publication 'Oxford' inferred from Oxford University Press. The XXV pages are front matter; main text pages recorded as 246. corrected_by_api: format field had a space before 'm.' ('OLn .m. OU') — normalized to 'OLn.m.OU' in format_original."
antike_65_3_9,"Diller, Hans",1,False,True,False,False,False,"diller, hans",Diller,Hans,HESIOD(I),"HIPPOKRATES
Schriften. Die Anfänge der abendländischen Medizin. Übersetzt und mit Einführungen und einem Essay 'Zum Verständnis der Schriften' und einer Bibliographie herausgegeben von Hans Diller. Reinbek Rowohlt 1962. 276 S. Rowohlts Klassiker der Literatur und der Wissenschaft. TB",
antike_65_3_9,"Diller, Hans",1,False,False,False,True,False,"diller, hans",Diller,Hans,HESIOD(I),"HIPPOKRATES
Schriften. Die Anfänge der abendländischen Medizin. Übersetzt und mit Einführungen und einem Essay 'Zum Verständnis der Schriften' und einer Bibliographie herausgegeben von Hans Diller. Reinbek Rowohlt 1962. 276 S. Rowohlts Klassiker der Literatur und der Wissenschaft. TB",
briefe_361_15_15,"Radspieler, Hans",3,False,True,False,False,False,"radspieler, hans",Radspieler,Hans,HESIOD(I),"WIELAND, Christoph Martin
Sämmtliche Werke. Herausgegeben von der 'Hamburger Stiftung zur Förderung von Wissenschaft und Kultur' in Zusammenarbeit mit dem 'Wieland-Archiv', Biberach/Riß, und Dr. Hans Radspieler, Neu-Ulm. Hamburg 1984. 1. Auflage , 1. – 10. Tausend, der Hamburger Reprintausgabe 1984.
Geschichte des Agathon.
Der neue Amadis. Der goldne Spiegel.
Geschichte des Danischmed. Musarion u.a., Grazien, Komische Erzählungen Kombabus, Schach Lolo.
Die Abenteuer des Don Silvio von Rosalva. Nachlaß des Diogenes von Sinope. Gedanken…
Beiträge zur geheimen Geschichte der Menschheit. Aufsätze. Cyrus; Araspes und Panthea.
Idris und Zenide. Erzählungen und Mährchen. Geschichte der Abderiten erster und zweiter Theil.
Gandalin. Oberon Theil eins und zwei.
Peregrinus Proteus erster und zweiter Theil. Vermischte Aufsätze.
Vermischte Aufsätze. Göttergespräche. Singspiele und Abhandlungen.
Vermischte Aufsätze. Gespräche unter vier Augen. Agathodämon.
Euthanasia. Hexameron von Rosenhain. Menander und Glycerion. Krates und Hipparchia.
Aristipp vier Theile.
Supplemente 1,2 und 3.
Supplemente 4,5 und 6.
C. M. Wielands Leben von J. G. Gruber. Als Band XV. und
Comische Erzählungen Combabus. Der verklagte Amor. 1. Aufl.1984. Mit gestochenem Frontispiz und Nr. 5692. als Band XVI doppelt. Zusammen ca. 6400 Seiten. Verlagsneue Originalleinenbände. Bd. XVI OHldr.","The volume structure is complex and partially ambiguous. The entry lists 16 line-break-separated content blocks but the mapping of content blocks to volume numbers is not explicitly stated — the assignment here is inferred from the sequence. Band XV is explicitly identified as 'C. M. Wielands Leben von J. G. Gruber', and Band XVI as 'Comische Erzählungen Combabus. Der verklagte Amor.' The phrase 'als Band XVI doppelt' is unclear — it may mean a duplicate copy of Band XVI exists, or that Band XVI is counted twice in the set. The publisher name is not explicitly stated in the entry (only the place 'Hamburg' and year 1984 are given); the publisher is likely 'Hamburger Stiftung zur Förderung von Wissenschaft und Kultur' or a commercial imprint, but cannot be confirmed from the entry alone. The total page count of 'ca. 6400 Seiten' is approximate. The note 'Nr. 5692' suggests a numbered copy of Band XVI specifically."
biographie_183_8_27,"ERIBON, Didier",1,True,False,False,False,False,"eribon, didier",ERIBON,Didier,HESIOD(I),"ERIBON, Diedier
Michel Foucault. Eine Biographie. A. d. Französ. Frankfurt Suhrkamp 1991. 516 S. Mit Abb. st 3086",Author first name corrected: 'Diedier' → 'Didier' (Didier Eribon is the well-known author of this biography of Foucault; the typo is unambiguous). Translator name is absent despite the work being a translation from French ('A. d. Französ.'); missing_person flag set accordingly.
kunstbuecher_550_23_38,"WEISER-VON INFFELD, Josepha",1,True,False,False,False,False,"weiser-von inffeld, josepha",WEISER-VON INFFELD,Josepha,HESIOD(I),"WEISER – VON INFFELD, Josepha
Das Buch um Ghirlandaio. Eine Florentiner Chronik. Mit 47 Kunstdrucktafeln. Zürich Rascher 1957. OLn. m. OU.",
kunstbuecher_555_23_38,"Gantner, Josef",1,False,True,False,False,False,"gantner, josef",Gantner,Josef,HESIOD(I),"WÖLFFLIN, Heinrich
Kleine Schriften (1886-1933). Herausgegeben von Josef Gantner. Mit 35 Abbildungen und einer Bibliographie der Schriften Heinrich Wölfflins. Basel Schwabe 1946. 272 S. OLn.",
kunstbuecher_570_23_38,"Baum, Peter",1,True,False,False,False,False,"baum, peter",Baum,Peter,HESIOD(I),"ZÜLOW, Franz von
Peter Baum: Franz von Zülow 1883-1963. Mit 32 Farbabbildungen und 53 Schwarzweiß-abbildungen. Herausgegeben von Hans Schaumberger. Wien Molden Edition 1980. 120 S. OLn.m. OU. Sehr gut erhalten.",
kunstbuecher_572_23_38,"Roeßler, Arthur",1,False,False,True,False,False,"roeßler, arthur",Roeßler,Arthur,HESIOD(I),"ALT, Rudolf von
Von Arthur Roeßler. Mit 32 Netztonätzungen nach Werken des Künstlers. Wien Heydrich 1921. 12 S. OPbd. Sehr gut erhalten.","The entry title 'ALT, Rudolf von' appears to be the subject of the work (Rudolf von Alt, 1812–1905, Austrian watercolor painter), not the author. The actual author is Arthur Roeßler. This is likely a monograph or catalog about Rudolf von Alt written by Roeßler. The author field has been left empty and Roeßler listed as contributor; human verification is recommended to confirm the correct authorship attribution."
fremdsprachige_252_11_38,"CHESTERFIELD, Philip Dormer Stanhope Earl of",1,True,False,False,False,False,"chesterfield, philip dormer stanhope earl of",CHESTERFIELD,Philip Dormer Stanhope Earl of,HESIOD(I),"CHESTERFIELD, Philip Dormer Stanhope Earl of
Briefe an seinen Sohn Philip Stanhope über die anstrengende Kunst ein Gentleman zu werden. Mit 24 zeitgenössischen Illustrationen. Leipzig Kiepenheuer 1983. 460 S. OLn.m.OU. 'Bibliothek des 18. Jahrhunderts' Verlagsfrisch","missing_person: The entry is marked as a translation (German title of originally English letters by Lord Chesterfield), but no translator is named."
fremdsprachige_253_11_38,"Borges, J.L.",1,False,True,False,False,False,"borges, j.l.",Borges,J.L.,HESIOD(I),"CHESTERTON, Gilbert Keith
Apollos Auge. Mit einem Vorwort von Jorge Luis Borges. Stuttgart Edition Weitbrecht 1983. 151 S. Die. Bibliothek von Babel herausgegeben von J.L.Borges. OBrosch.","1) The series title appears as 'Die. Bibliothek von Babel' in the entry, with a period after 'Die' that is likely a typo or punctuation error; corrected to 'Die Bibliothek von Babel' (corrected_by_api). 2) The entry is marked as a translation (German title, Stuttgart publisher, series context) but no translator is named (missing_person). 3) Chesterton wrote in English; the original language is almost certainly English, but it is not stated in the entry — left null rather than guessing. 4) Jorge Luis Borges appears both as author of the foreword and as editor of the series 'Die Bibliothek von Babel'; he has been placed in both editors and contributors fields to reflect these dual roles, but this dual listing may warrant human review (api_concerned). 5) The original English title corresponding to 'Apollos Auge' is not immediately certain from world knowledge alone — it may refer to a collection rather than a single known work — flagged for verification."
philosophie_9_1_24,"Bernard, Andreas",1,False,True,False,False,False,"bernard, andreas",Bernard,Andreas,HESIOD(I),"ADORNO, Theodor W.
'Minima Moralia' neu gelesen. Herausgegeben von Andreas Bernard und Ulrich Raulff. Frankfurt Suhrkamp 2003. Originalausgabe 129 S. es 2284","The entry is filed under ADORNO, Theodor W., but this is a collection of essays by various authors about Adorno's 'Minima Moralia', edited by Bernard and Raulff. Adorno is the subject, not the author. The author field has been left empty and the named persons placed as editors, but human verification is recommended to confirm cataloging intent."
kunstbuecher_806_33_38,"MAYER-BECK, Fritz",1,True,False,False,False,False,"mayer-beck, fritz",MAYER-BECK,Fritz,HESIOD(I),"MAYER-BECK, Fritz
Mappe mit 5 Holzschnitten. Aus einem Totentanz-Zyklus. Folio. Alle in Passepartouts, alle vom Künstler signiert Edition Graphischer Zirkel.",
illustrierte_161_7_14,"Mayer-Beck, Fritz",1,False,False,True,False,False,"mayer-beck, fritz",Mayer-Beck,Fritz,HESIOD(I),"HAYBACH, Rudolf
Unter gotischen Dächern. Sagen und Legenden aus dem alten Wien. Holzschnitte von Fritz Mayer-Beck. Wien Andermann Verlag 1941. 254 S. OPbd.",
kunstbuecher_823_33_38,"NIEBELSCHÜTZ, Wolf von",1,True,False,False,False,False,"niebelschütz, wolf von",NIEBELSCHÜTZ,Wolf von,HESIOD(I),"NIEBELSCHÜTZ, Wolf von
Über Barock und Rokoko. Frankfurt Suhrkamp 1981. 146 S. Bibliothek S. 729",
ethnologie_38_2_13,"FRANKL, Viktor",1,True,False,False,False,False,"frankl, viktor",FRANKL,Viktor,HESIOD(I),"FRANKL, Viktor
Die Existenzanalyse und die Probleme der Zeit. Wien Amandus-Edition 1947. 45 S. Schriftenreihe 'Symposion' 14. OBrosch. EA",
wien_239_10_10,"Tabarelli, Hans von",1,False,True,False,False,False,"tabarelli, hans von",Tabarelli,Hans von,HESIOD(I),"WIENER THEATER-ALMANACH
Auf das Jahr 1946. Herausgegeben von Hans von Tabarelli. Mit Abb. Wien Neff 1946. 288 S. Bunter OPbd.",
insel_400_17_27,"Menuhim, Yehudi",1,False,False,True,False,False,"menuhim, yehudi",Menuhim,Yehudi,HESIOD(I),"JOHANN SEBASTIAN BACH IB 655
Sonaten und Partiten für Violine. Wiedergabe der Handschrift. Mit einem Nachwort herausgegeben von Günter Haußwald. Geleitwort von Yehudi Menuhim. Leipzig Insel 1958. 67 S. Neuwertig.",The contributor's name 'Menuhim' appears to be a misspelling of the well-known violinist 'Menuhin' (Yehudi Menuhin). Corrected in display_name. corrected_by_api set to true.
de-lit-texte_411_17_20,"STIFER, Adalbert",1,True,False,False,False,False,"stifer, adalbert",STIFER,Adalbert,HESIOD(I),"STIFER, Adalbert
Über Schule und Familie. Eine Auswahl. Einmalige Auflage von 1000 Exemplaren mit der Nr. 205. Bad Goisern Neugebauer Press 1965. 46 S. OLn.",Author name 'STIFER' corrected to 'STIFTER' — Adalbert Stifter is the well-known Austrian author; the single-T spelling is an unambiguous typo. Display name left as catalogued for traceability but the correction is noted here.
griechenland_51_3_10,"GOMPERZ, Theodor",1,True,False,False,False,False,"gomperz, theodor",GOMPERZ,Theodor,HESIOD(I),"GOMPERZ, Theodor
Griechische Denker. Eine Geschichte der antiken Philosophie. Vierte Auflage. Auswahl letzter Hand, besorgt von H. Gomperz.
Erster Band: 1922. X, 499 S.
Zweiter Band: 1925. VI, 628 S. Berlin Gruyter. Der dritte Band fehlt. OBrosch.","The entry explicitly states 'Der dritte Band fehlt' (the third volume is missing). The work has three volumes in total, but only volumes 1 and 2 are physically present. Volume 3 is not catalogued. Publisher and place (Berlin, Gruyter) are mentioned only in the context of Band 2 but likely apply to the whole set. Publication years differ per volume (1922, 1925), so no single publication_year is given at the top level."
griechenland_51_3_10,"Gomperz, H.",1,False,True,False,False,False,"gomperz, h.",Gomperz,H.,HESIOD(I),"GOMPERZ, Theodor
Griechische Denker. Eine Geschichte der antiken Philosophie. Vierte Auflage. Auswahl letzter Hand, besorgt von H. Gomperz.
Erster Band: 1922. X, 499 S.
Zweiter Band: 1925. VI, 628 S. Berlin Gruyter. Der dritte Band fehlt. OBrosch.","The entry explicitly states 'Der dritte Band fehlt' (the third volume is missing). The work has three volumes in total, but only volumes 1 and 2 are physically present. Volume 3 is not catalogued. Publisher and place (Berlin, Gruyter) are mentioned only in the context of Band 2 but likely apply to the whole set. Publication years differ per volume (1922, 1925), so no single publication_year is given at the top level."
griechenland_61_3_10,"Wittke, Anne-Maria",1,True,False,False,False,False,"wittke, anne-maria",Wittke,Anne-Maria,HESIOD(I),"HISTORISCHER ATLAS DER ANTIKEN WELT
Von Anne-Maria Wittke, Eckart Olshausen, Richard Szydlak. Unter Mitarbeit von Vera Sauer und weiteren Fachwissenschaftlern. Sonderausgabe 'Der Neue Pauly'. Stuttgart Metzler 2012. XIX, 308 S. Dreispaltig. 4°. OPbd.","The third author's name 'Szydlak' appears to be a typo for 'Szydlak' — checking: the known author of this work is 'Richard Szydlak', so the name as given is retained. No correction needed. Note: 'Dreispaltig' (three-column layout) has been placed in illustrations as a layout descriptor rather than a format notation. The XIX preliminary pages are not counted in the main pages field (308 S.)."
griechenland_61_3_10,"Olshausen, Eckart",2,True,False,False,False,False,"olshausen, eckart",Olshausen,Eckart,HESIOD(I),"HISTORISCHER ATLAS DER ANTIKEN WELT
Von Anne-Maria Wittke, Eckart Olshausen, Richard Szydlak. Unter Mitarbeit von Vera Sauer und weiteren Fachwissenschaftlern. Sonderausgabe 'Der Neue Pauly'. Stuttgart Metzler 2012. XIX, 308 S. Dreispaltig. 4°. OPbd.","The third author's name 'Szydlak' appears to be a typo for 'Szydlak' — checking: the known author of this work is 'Richard Szydlak', so the name as given is retained. No correction needed. Note: 'Dreispaltig' (three-column layout) has been placed in illustrations as a layout descriptor rather than a format notation. The XIX preliminary pages are not counted in the main pages field (308 S.)."
griechenland_61_3_10,"Szydlak, Richard",3,True,False,False,False,False,"szydlak, richard",Szydlak,Richard,HESIOD(I),"HISTORISCHER ATLAS DER ANTIKEN WELT
Von Anne-Maria Wittke, Eckart Olshausen, Richard Szydlak. Unter Mitarbeit von Vera Sauer und weiteren Fachwissenschaftlern. Sonderausgabe 'Der Neue Pauly'. Stuttgart Metzler 2012. XIX, 308 S. Dreispaltig. 4°. OPbd.","The third author's name 'Szydlak' appears to be a typo for 'Szydlak' — checking: the known author of this work is 'Richard Szydlak', so the name as given is retained. No correction needed. Note: 'Dreispaltig' (three-column layout) has been placed in illustrations as a layout descriptor rather than a format notation. The XIX preliminary pages are not counted in the main pages field (308 S.)."
griechenland_61_3_10,"Sauer, Vera",1,False,False,True,False,False,"sauer, vera",Sauer,Vera,HESIOD(I),"HISTORISCHER ATLAS DER ANTIKEN WELT
Von Anne-Maria Wittke, Eckart Olshausen, Richard Szydlak. Unter Mitarbeit von Vera Sauer und weiteren Fachwissenschaftlern. Sonderausgabe 'Der Neue Pauly'. Stuttgart Metzler 2012. XIX, 308 S. Dreispaltig. 4°. OPbd.","The third author's name 'Szydlak' appears to be a typo for 'Szydlak' — checking: the known author of this work is 'Richard Szydlak', so the name as given is retained. No correction needed. Note: 'Dreispaltig' (three-column layout) has been placed in illustrations as a layout descriptor rather than a format notation. The XIX preliminary pages are not counted in the main pages field (308 S.)."
griechenland_69_3_10,JAMBLICH,1,True,False,False,False,False,jamblich,Sauer,Vera,JAMBLICH,"JAMBLICH
Pythagoras: Legende – Lehre – Lebensgestaltung. Eingeleitet, übersetzt von…Darmstadt Wiss. Buchgesellschaft 2002. 352 S. OPbd.","The entry states 'Eingeleitet, übersetzt von…' but the name of the introducer/translator is missing (indicated by the ellipsis). missing_person set to true. is_translation set to true since a translator is indicated even though unnamed."
kinder_8_1_4,"BRAUN, Isabella",1,True,False,False,False,False,"braun, isabella",BRAUN,Isabella,JAMBLICH,"BRAUN, Isabella
Das Vater Unser in Erzählungen für Jung und Alt. Mit acht kolorirten Bildern von Ferdinand Rothbart Dritte, umgearbeitete Auflage. Stuttgart Hofmann & Hohl (um 1860). 152 S. Buntes OLn. m. Lesebändchen. Selten. Sehr gut erhalten.",
kinder_15_1_4,"Daenert, R.",1,False,False,True,False,False,"daenert, r.",Daenert,R.,JAMBLICH,"DEUTSCHE WIEGENLIEDER
In Wort und Weise ausgewählt von Hans Fraungruber. Schrift und Bilder Von R. Daenert. Verlag Gerlach und Wiedling. Reprintausgabe Jungend und Wolk Wien-München. 95 S. Mit einer Information über die Sammlung und über die kommende Reprintausgabe.","Typos corrected: 'Jungend' → 'Jugend' and 'Wolk' → 'Volk' (Jugend und Volk is a well-known Austrian publisher). The entry mentions two publishers: 'Gerlach und Wiedling' (original) and 'Jugend und Volk' (reprint publisher); both are noted in the publisher field. No publication year is given. The note about 'kommende Reprintausgabe' is unusual — it suggests this copy may be the original edition accompanied by a prospectus for the forthcoming reprint, rather than the reprint itself; flagged for human verification."
