book_id,composite_id,original_entry,parsing_confidence,needs_review,verification_notes,topic_changed,price_changed,batch_id,created_at
5743,erstausgaben3_1308_53_79,"MORITZ, Karl Philipp. Götterlehre oder mythologische Dichtungen der Alten. Mit 66 in Holz geschnittenen Abbildungen. Zehnte Auflage, umgearbeitet und herausgegeben von Dr. Frederichs. Berlin, Verlag von F.A.Herbig 1861. 347 S. OLn.m.Goldschnitt. Starke Gebrauchsspuren an den Ecken.",high,f,,f,t,,2026-01-26 19:56:38.614712
5744,erstausgaben3_1309_53_79,"MORITZ, Karl Philipp. Götterlehre oder Mythologische Dichtungen der Alten. M. 25. Abb. Leipzig Insel 1972. Nachwort von Wilhelm Haupt. 2.Aufl.349 S. OLn.m.OU. Tadellos.",high,f,,f,t,,2026-01-26 19:56:38.614712
5745,erstausgaben3_1310_53_79,"MORITZ, Karl Philipp. Insel-Almanach auf das Jahr 1981. Karl Philipp Moritz. Wer ist das? Herausgegeben von Horst Günther. 1.Aufl.1980. Ungelesen",medium,f,"Entry appears to be about Karl Philipp Moritz in an Insel-Almanach format, which is consistent with known German literary almanacs",f,t,,2026-01-26 19:56:38.614712
5746,erstausgaben3_1311_53_79,"MORSHÄUSER, Bodo. Warten auf den Führer. Frankfurt Suhrkamp 1993. 142 S. es",high,f,,f,f,,2026-01-26 19:56:38.614712
5747,erstausgaben3_1312_53_79,"MOSEBACH, Martin. Stadt der wilden Hunde. Nachrichten aus dem alltäglichen Indien. München Hanser 2008. 171 S. OPbd.m.OU",high,f,,f,f,,2026-01-26 19:56:38.614712
5748,erstausgaben3_1313_53_79,"MUELLER, Harald. Großer Wolf / Halbdeutsch. Zwei Stücke. Frankfurt Suhrkamp 1970. 159 S. es",high,f,,f,f,,2026-01-26 19:56:38.614712
5749,erstausgaben3_1316_53_79,"MÜLLER, Herta. Niederungen. Prosa. München Hanser 2010. 172 S. OPbd.m.OU und Bauchbinde.",high,f,,f,f,,2026-01-26 19:56:38.614712
5750,erstausgaben3_1317_53_79,"MÜLLER, Herta. Reisende auf einem Bein Berlin Rotbuch Verlag 1989. OPbd. Neuwertig.",high,f,,f,f,,2026-01-26 19:56:38.614712
5751,erstausgaben3_1318_53_79,"MÜLLER, Herta. Atemschaukel. Roman. München Hanser 2009. 299 S. Opbd.m.OU Verlagsfrisch.",high,f,,f,f,,2026-01-26 19:56:38.614712
5752,erstausgaben3_1320_53_79,"MÜLLER-GUTTENBRUNN, Adam. Altösterreich. Mit 7 Bildtafeln. Wien Rikola 1922. 245 S. OPbd. Sehr gut erhalten.",high,f,,f,t,,2026-01-26 19:56:38.614712
5753,erstausgaben3_1325_54_79,"MUSCHG, Adolf. Wenn Auschwitz in der Schweiz liegt. Fünf Reden eines Schweizers an seine und keine Nation. Frankfurt Suhrkamp 1997. 60 S. es 2045.",high,f,,f,f,,2026-01-26 19:56:38.614712
5754,erstausgaben3_1326_54_79,"MUSCHG, Adolf. Noch ein Wunsch. Erzählung. Frankfurt Suhrkamp 1979. 140 S. OLn.m.OU. Neuwertig.",high,f,,f,f,,2026-01-26 19:56:38.614712
5755,erstausgaben3_1327_54_79,"MUSCHG, Adolf. Albissers Grund. Roman. Frankfurt Suhrkamp 1974. 379 S. OLn.m.OU. Neuwertig.",high,f,,f,f,,2026-01-26 19:56:38.614712
5756,erstausgaben3_1328_54_79,"MUSCHG, Adolf. Im Erlebensfall. Versuche und Reden 2002-2013. München Beck 2014. 309 S. OPbd.m.OU. Verlagsfrisch",high,f,,f,f,,2026-01-26 19:56:38.614712
5757,erstausgaben3_1329_54_79,"MUSCHG, Adolf. Nur ausziehen wollte sie sich nicht. Ein erster Satz und seine Fortsetzung. Frankfurt Suhrkamp 1995. 71 S. OBrosch. Verlagsfrisch.",high,f,,f,f,,2026-01-26 19:56:38.614712
5758,erstausgaben3_1330_54_79,"MUSCHG, Adolf. Liebesgeschichten. Frankfurt Suhrkamp 1972. 170 S. OLn.m.OU. Neuwertig.",high,f,,f,f,,2026-01-26 19:56:38.614712
5759,erstausgaben3_1331_54_79,"MUSCHG, Adolf. Das Licht und der Schlüssel. Erziehungsroman eines Vampirs. Frankfurt Suhrkamp 1984. 518 S. OLn.m.OU. Verlagsfrisch.",high,f,,f,f,,2026-01-26 19:56:38.614712
5760,erstausgaben3_1332_54_79,"MUSCHG, Adolf. Mitgespielt. Roman. Zürich Arche 1969. 380 S. OLn.m.OU. Verlagsfrisch",high,f,,f,t,,2026-01-26 19:56:38.614712
5761,erstausgaben3_1333_54_79,"MUSCHG, Adolf. Leib und Leben. Erzählungen. Frankfurt Suhrkamp 1982. 213 S. OLn.m.OU. Neuwertig.",high,f,,f,f,,2026-01-26 19:56:38.614712
5762,erstausgaben3_1335_54_79,"MUSCHG, Adolf. Der rote Ritter. Eine Geschichte von Parzival. Frankfurt Suhrkamp 1993. 1006 S. OLn.m.OU und Lesebändchen.",high,f,,f,f,,2026-01-26 19:56:38.614712
5763,erstausgaben3_1336_54_79,"MUSCHG, Adolf. Das Kerbelgericht. Ein Hörspiel. Mit einem Nachwort des Autors. Zürich Arche. 1969. 54 S. Neuwertig.",high,f,,f,f,,2026-01-26 19:56:38.614712
5764,erstausgaben3_1337_54_79,"MUSCHG, Adolf. Die Tücke des verbesserten Objekts. Bern Verlag im Waldgut 1981. 40 S. OBrosch.",high,f,,f,f,,2026-01-26 19:56:38.614712
5765,erstausgaben3_1338_54_79,"MUSCHG, Adolf. Das gefangene Lächeln. Eine Erzählung. Frankfurt Suhrkamp 2002. 155 S. OLn.m.OU. Sehr gut erhalten.",high,f,,f,f,,2026-01-26 19:56:38.614712
5766,erstausgaben3_1339_54_79,"MUSCHG, Adolf. Sutters Glück. Roman. Frankfurt Suhrkamp 2001. 335 S. OLn.m.OU Verlagsfrisch.",high,f,,f,f,,2026-01-26 19:56:38.614712
5767,erstausgaben3_1340_54_79,"MUSCHG, Adolf. Entfernte Bekannte. Erzählungen. 1976. 169 S. OLn.m.OU Sehr gut erhalten",medium,f,,f,f,,2026-01-26 19:56:38.614712
5768,erstausgaben3_1341_54_79,"MUSCHG, Adolf . Eikan, du bist spät. Roman. Frankfurt Suhrkamp 2005. 315 S. OLn.m.OU. Neu.",high,f,,f,f,,2026-01-26 19:56:38.614712
5769,zeitgeschichte_0_1_3,"ADLER, Friedrich. Die Erneuerung der Internationale. Aufsätze aus der Kriegszeit. Vorwort von Karl Kautsky. Wien Verlag der Wiener Volksbuchhandlung 1918. XVI, 214 S. OBrosch. Einige Anfangsseiten am Rand beschädigt.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5770,zeitgeschichte_3_1_3,"ANDERS, Günther. Off limits für das Gewissen. Der Briefwechsel zwischen dem Hiroshima-Piloten Claude Eatherly und Günther Anders. Herausgegeben und eingeleitet von Robert Jungk. Reinbek Rowohlt 1962. 157 S. OPbd",high,f,"",f,f,,2026-01-26 19:56:38.614712
5771,zeitgeschichte_9_1_3,"BAKER, Nicholson. Menschenrauch, Wie der Zweite Weltkrieg begann und die Zivilisation endete. A.d.Amerikan. Reinbek Rowohlt 2009. 2. Aufl. 636 S. OPbd.m.OU u. Lesebändchen.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5772,zeitgeschichte_12_1_3,"BURLEIGH, Michael. Die Zeit des Nationalsozialismus. Eine Gesamtdarstellung. A.d.Engl. Frankfurt S. Fischer 2000. 1080 S. OPbd.m.OU und Lesebändchen.",high,f,"",f,t,,2026-01-26 19:56:38.614712
5773,zeitgeschichte_14_1_3,"CALIC, Marie-Janine. Südosteuropa. Weltgeschichte einer Region. Mit 41 Abbildungen, 7 Karten. München Beck 2016. 704 S. OPbd.m.OU. Neuwertig.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5774,zeitgeschichte_23_1_3,"DEDIJER, Vladimir. Jasenovac – das jugoslawische Auschwitz und der Vatikan. Herausgegeben und mit einem Vorwort versehen von Gottfried Niemitz. A.d.Serbokroat. Freiburg Ahriman-Verlag 1991. Dritte Auflage. Mit zahlr. Abb. XXII, 273 S. OKart.",high,f,"",f,t,,2026-01-26 19:56:38.614712
5775,zeitgeschichte_30_2_3,"FUKUYAMA, Francis. Das Ende der Geschichte. Wo stehen wir? A.d.Amerikan. München Kindler 1992. 510 S. OLn.m.OU.",high,f,"",f,t,,2026-01-26 19:56:38.614712
5776,zeitgeschichte_31_2_3,"GEREMEK, Bronislaw. Geschichte der Armut. Elend und Barmherzigkeit in Europa. A.d.Poln. München Artemis 1988. 328 S. OLn.m.OU. Verlagsfrisch.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5777,zeitgeschichte_33_2_3,GHETTO-AUFSTAND WARSCHAU 1943. Wolfgang Scheffler und Helge Grabitz aus der Sicht der Täter und Opfer in Aussagen vor deutschen Gerichten. München Goldmann 1993. 414 S. TB.,high,f,"",f,f,,2026-01-26 19:56:38.614712
5778,zeitgeschichte_39_2_3,"HOSFELD, Rolf. Tod in der Wüste. Der Völkermord an den Armeniern. Mit 18 Abb. und einer Karte. München Beck 2015. 287 S. OPbd.m.OU. Neuwertig.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5779,zeitgeschichte_40_2_3,HOUN – NOUKOUN. Gesichter und Rhythmen Afrikas. Von Thomas Dorn. Mit 2 CDs Originalaufnahmen afrikanischer Musik. München Marino Verlag 1996. Mit vielen Fotos. Quer-Format. 215 S. OLn.m.OU. Sehr gut erhalten.,high,f,"",f,t,,2026-01-26 19:56:38.614712
5780,zeitgeschichte_46_2_3,MIT DEM ZEHNTEN FING ES AN. Eine Kulturgeschichte der Steuer. Herausgegeben von Uwe Schultz. München Beck 1986. 297 S. Mit 22 Abb. OLn.m.OU.,high,f,"",f,t,,2026-01-26 19:56:38.614712
5781,zeitgeschichte_48_2_3,"MONTANARI, Massimo. Der Hunger und der Überfluss. Kulturgeschichte der Ernährung in Europa. München Beck 1993. 251 S Europa Bauen. OLn.m.OU",high,f,"",f,t,,2026-01-26 19:56:38.614712
5782,zeitgeschichte_50_3_3,ODESSA TRANSFER. Nachrichten vom Schwarzen Meer. Herausgegeben von Katharina Raabe und Monika Sznajderman. Mit einem Fotoessay von Andrzej Kramarz. Frankfurt Suhrkamp 2009. 258 S. Mit vielen Fotos. OPbd.m.OU. Verlagsfrisch,high,f,"",f,f,,2026-01-26 19:56:38.614712
5783,zeitgeschichte_52_3_3,"PERTHES, Volker. Orientalische Promenaden. Der Nahe und Mittlere Osten im Umbruch. Mit Abb. München Siedler 2006. 399 S. OLn. m. OU.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5784,zeitgeschichte_55_3_3,"RATHENAU, Walter. Reflexionen. Leipzig Hirzel 1912. 270 S. Zweifarbendruck. OPbd. Gr. 4°.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5785,zeitgeschichte_56_3_3,"RIEDL, Rupert. Meine Sicht der Welt. Wien Seifert 2004. 191 S. OPbd. Verlagsfrisch",high,f,"",f,f,,2026-01-26 19:56:38.614712
5786,zeitgeschichte_59_3_3,"SANDS, Philippe. Nach Lemberg. Über die Ursprünge von Genozid und Verbrechen gegen die Menschlichkeit, Eine persönliche Geschichte. A. d. Engl. Mit Abb. Frankfurt Fischer Taschenbuch 2021. 590 S. TB.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5787,zeitgeschichte_60_3_3,"SCHIER, Walter. Die Lohnfrage. Eine Untersuchung ihrer geschichtlichen Entwicklung von der individualistischen Lehrmeinung bis zur ganzheitlichen Auffassung. Dissertation zur Erlangung des Grades eines Doktors der Handelswissenschaften. Kaaden a./E. Beck 1936. VIII, 120 S. OBrosch.",high,f,"",f,t,,2026-01-26 19:56:38.614712
5788,zeitgeschichte_61_3_3,"SCHNEIDER, Wolf. Große Verlierer. Von Goliath bis Gorbatschow. Reinbek Rowohlt 2004. 320 S. Mit zahlr. Bildern. OPbd.m.OU",high,f,"",f,f,,2026-01-26 19:56:38.614712
5789,zeitgeschichte_62_3_3,"SCHUBERTH, Richard. Unruhe vor dem Sturm. Essays, Polemiken, Predigten und Satiren 2013-2017.. Band 1: Von Schleppern, Mördern, Träumern und Piraten. 164 S. . Band 2: Warum Athen zerstört werden musste. 144 S.. Klagenfurt Drava 2017. OBrosch. in Schuber.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5790,zeitgeschichte_63_3_3,"SEGERT, Dieter. Die Grenzen Osteuropas. 1918, 1945, 1989- Drei Versuche im Westen anzukommen. Frankfurt Campus 2002. 339 S. OBrosch.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5791,zeitgeschichte_66_3_3,"SPERBER, Manes. Essays zur täglichen Weltgeschichte. Wien Europaverlag 1981. 719 S. OLn.m.OU",high,f,"",f,f,,2026-01-26 19:56:38.614712
5792,zeitgeschichte_68_3_3,"STIGLITZ, Joseph. Im freien Fall. Vom Versagen der Märkte zur Neuorientierung der Weltwirtschaft. A.d.Engl. München Siedler 2010. 448 S. OPbd.m.OU. Verlagsfrisch.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5793,zeitgeschichte_70_3_3,"TALOS, Emmerich (Hg.). Bedarfsorientierte Grundsicherung. Mit Beiträgen von Peter Rosner u.a. Wien Mandelbaum Verlag 2003. 262 S. OPbd.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5794,zeitgeschichte_73_3_3,"WITTSTOCK, Uwe. Marseille 1940. Die große Flucht der Literatur. Mit 28 Abbildungen, Karten vorderer und hinterer Vorsatz. 8. Auflage. München Beck 2024. 351 S. OPbd. m. OU.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5795,zeitgeschichte_5_1_3,"ANDRUCHOWITSCH, Juri. Engel und Dämonen der Peripherie. Essays. A.d.Ukrain. Frankfurt Suhrkamp 2007. 217 S. es 2513.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5796,zeitgeschichte_6_1_3,"ANDRUCHOWYTSCH, Juri. Und Andrzej Stasiuk: Mein Europa. Zwei Essays über das sogenannte Mitteleuropa. A.d.Ukrain. u. Poln. Von Martin Pollack. Frankfurt Suhrkamp 2004.144 S. es 2370.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5797,zeitgeschichte_7_1_3,"ASSMANN, Aleida. Der europäische Traum. Vier Lehren aus der Geschichte. München Beck 2. Auflage. 2018. 208 S. Paperback. OBrosch.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5798,zeitgeschichte_8_1_3,"BAIER, Lothar. Volk ohne Zeit. Essay über das eilige Vaterland. Berlin Wagenbach 1990. 120 S. Wagenbach Taschenbuch.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5799,zeitgeschichte_13_1_3,"CALIC, Marie-Janine. Krieg und Frieden in Bosnien-Herzegovina. Erweiterte Neuausgabe. Frankfurt Suhrkamp 2012. 288 S. es",high,f,"",f,f,,2026-01-26 19:56:38.614712
5800,zeitgeschichte_15_1_3,"CHOMSKY, Noam. Indochina und die amerikanische Krise. Im Krieg mit Asien I. Frankfurt Suhrkamp 1972. 187 S. st.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5801,zeitgeschichte_17_1_3,"CHOMSKY, Noam. Die Verantwortlichkeit der Intellektuellen. Zentrale Schriften zur Politik. Herausgegeben von Anthony Arnove. A.d.Engl. München Kunstmann 2008. 462 S. OPbd.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5802,zeitgeschichte_19_1_3,"CHOMSKY, Noam. Hybris. Die endgültige Sicherung der globalen Vormachtstellung der USA. A.d.Amerikan. Hamburg Europa Verlag 2003. 319 S. OLn.m.OU.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5803,zeitgeschichte_21_1_3,"CHOMSKY, Noam. Wer beherrscht die Welt? Die globalen Verwerfungen der amerikanischen Politik. Frankfurt Ullstein 2016. 412 S. 3. Aufl. OPbd.m.OU.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5804,zeitgeschichte_22_1_3,"CHURCHILL, Winston C. . Der Zweite Weltkrieg. Memoiren.. Band Der Sturm zieht auf. Mit einem einleitenden Essay von Rolf Hochhuth. Mit 27 Abb. und 19 Karten. XLV, 337 S. . Band Englands größte Stunde. Mit 29 Abb. und 13. Karten. 370 S. . Band Die große Allianz. Mit 26 Abb. und 15 Karten. 385 S. . Band Schicksalswende. Mit 31 Abb. und 12 Karten. 475 S. . Band Der Ring schließt sich. Mit 29 Abb. und 7 Karten. 363 S. . Band. Triumph und Tragödie. Mit 27 Abb. und 16 Karten 376 S. . Frankfurt Ullstein 1985. OBrosch., nur 1.Band etwas benutzt, sonst alle neuwertig. In Original-Kassette.",high,f,"",f,t,,2026-01-26 19:56:38.614712
5805,zeitgeschichte_26_2_3,EIN GOTT DER KEINER WAR. Arthur Koestler. Andre Gide. Ignazio Silone. Louis Fischer. Richard Wright. Stephen Spender schildern ihren Weg zum Kommunismus und ihre Abkehr. Mit einem Vorwort von Richard Crossman und einem Nachwort von Franz Borkenau. Zürich Europa Verlag 1950 Zweite Auflage. 263 S. OBrosch. Sehr gut erhalten.,high,f,"",f,t,,2026-01-26 19:56:38.614712
5806,zeitgeschichte_27_2_3,"FEST, Joachim. Im Gegenlicht. Eine italienische Reise. Mit einem Nachwort von Wolfgang Büscher. 2. Aufl. Reinbek Rowohlt 2006. 414 S. OLn. m. Lesebändchen.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5807,zeitgeschichte_28_2_3,"FINKELSTEIN, Daniel. Hitler, Stalin, meine Eltern & ich. Eine unwahrscheinliche Überlebensgeschichte. A. d. Engl,. Mit Fotos. Hamburg Hoffmann und Campe 2024. OPbd. m, OU.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5808,zeitgeschichte_29_2_3,"FRIEDMAN, Thomas L.. Die Welt ist flach. Eine kurze Geschichte des 21. Jahrhunderts. A.d.Engl. Frankfurt Suhrkamp 2006. 711 S. OPbd.m.OU. Verlagsfrisch.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5809,zeitgeschichte_36_2_3,"HARARI, Yuval Noah. Homo deus. Eine Geschichte von morgen. A.d.Engl. München Beck 2017. 8. Aufl. 576 S. OPbd.m-OU Lesebändchen Mit Anstreichungen.",high,f,"",f,t,,2026-01-26 19:56:38.614712
5810,zeitgeschichte_37_2_3,"HIGGS, John. Alles ist relativ und Anything goes. Eine Reise durch das unglaublich seltsame und ziemlich wahnsinnige 20. Jahrhundert. A.d.Engl. Berlin Insel 2016. 379 S. OPbd.m.OU.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5811,zeitgeschichte_38_2_3,"HOBSBAWM, Eric. Ungewöhnliche Menschen. Über Widerstand, Rebellion und Jazz. A.d. Engl. München Hanser 1998. 424 S. OLn.m.OU Verlagsfrisch",high,f,"",f,t,,2026-01-26 19:56:38.614712
5812,biographien_269_11_27,"ILLIES, Florian. Liebe in Zeiten des Hasses. Chronik eines Gefühls 1929-1939. Frankfurt S. Fischer 2021. 431 S. OPbd.m.OU und Lesebändchen.",high,f,,t,f,,2026-01-26 19:56:38.614712
5813,zeitgeschichte_42_2_3,"KIRCHNER, Klaus. Flugblätter. Psychologische Kriegsführung im Zweiten Weltkrieg in Europa. München Hanser 1974. 192 S. Reihe Hanser",high,f,"",f,t,,2026-01-26 19:56:38.614712
5814,zeitgeschichte_43_2_3,"KÜSTER, Hansjörg. Schöne Aussichten. Kleine Geschichte der Landschaft. Mit 7 Abbildungen. München Beck 2009. 127 S. OBrosch.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5815,zeitgeschichte_47_2_3,"MOLLAT DU JARDIN, Michel. Europa und das Meer. A.d.Französ. München Beck 1993. Mit 18 Karten und 2 Abb. 320 S. OLn.m.OU Sehr gut erhalten. 2 Exemplare.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5816,zeitgeschichte_49_2_3,"NETZ, Reviel und William NOEL. Der Kodex des Archimedes. Das berühmteste Palimpsest der Welt wird entschlüsselt. A.d.Engl. München Beck Vierte Auflage 2008. 302 S. Mit zahlr. Abb. OPbd.m.OU.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5817,zeitgeschichte_53_3_3,"PHILIPP, Rudolph. Der unbekannte Diktator Thomas Bata. Wien Agis-Verlag 1928. 465 S. Zensuriertes Exemplar. OLn.",high,f,"",f,t,,2026-01-26 19:56:38.614712
5818,zeitgeschichte_54_3_3,"POULANTZAS, Nicos. Die Krise der Diktaturen Portugal, Griechenland, Spanien. A.d.Französ. Frankfurt Suhrkamp 1977. 144 S. es 888",high,f,"",f,f,,2026-01-26 19:56:38.614712
5819,zeitgeschichte_58_3_3,"RUSSELL, William Howard. Meine sieben Kriege. Die ersten Reportagen von den Schlachtfeldern des neunzehnten Jahrhunderts. Mit vierundzwanzig zeitgenössischen Photographien und sieben Karten. A.d. Engl. Frankfurt Eichborn 2000. 425 S. Die Andere Bibliothek. Eines der num. Exemplare m.d. Nr. 5171. OPbb.m. Lesebändchen.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5820,zeitgeschichte_65_3_3,"SOMMER, Volker. Lob der Lüge. Täuschung und Selbstbetrug bei Tier und Mensch. München Beck 1992. 240 S. Mit 24 Abb. und 2 Tabellen. OLn.m.OU. Verlagsfrisch.",high,f,"",f,t,,2026-01-26 19:56:38.614712
5821,zeitgeschichte_67_3_3,"STIEGER, Cyrill. Wir wissen nicht mehr, wer wir sind. Vergessene Minderheiten auf dem Balkan Wien Zsolnay 2017. 285 S. Opbd. m.OU.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5822,zeitgeschichte_69_3_3,"STILLE, Alexander. Reisen an das Ende der Geschichte. A.d.Amerikan. München Beck. 2002 Mit Abb. OPb.m.OU Verlagsfrisch.",high,f,"",f,t,,2026-01-26 19:56:38.614712
5823,zeitgeschichte_71_3_3,"WIPPERMANN, Wolfgang. Europäischer Faschismus im Vergleich (1922-1982). Frankfurt Suhrkamp 1983. 239 S. EA. Neue Historische Bibliothek",high,f,"",f,f,,2026-01-26 19:56:38.614712
5824,zeitgeschichte_74_3_3,"ZAHLENZAUBER. Von natürlichen, imaginären und anderen Zahlen. Von John H. Conway und Richard K. Guy. A.d.Amerikan. Basel Birkhäuser 1997. 343. Mit vielen Abb. OPbd.m.OU.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5825,esoterik_1_1_3,"ADLER, Alexandre. Das Geheimnis der Templer. Von den Rosenkreuzern bis Rennes-le-Chateau. A.d.Französ. München Beck 2009. 239 S. Mit einer Karte. OPbd.m.OU.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5826,esoterik_5_1_3,"BESANT, Annie. H.P.Blavatsky und die Meister der Weisheit. A.d.Engl. Mit 2 Porträts und Schriftproben. Leipzig Theosophisches Verlagshaus 71 S. OBrosch. Selten .",high,f,"",f,t,,2026-01-26 19:56:38.614712
5827,esoterik_6_1_3,"BLAVATSKY, H.P. Die Geheimlehre. Die Vereinigung von Wissenschaft Religion und Philosophie. (In vier Bänden). Band I. Kosmogenesis. Kosmische Evolution XXVI, 740 S.. Band II. Anthropogenesis. Zwölf Strophen aus dem Buche des DZYAN. XVII, 842 S.. Band III. Esoterik. XX, 594 S.. Band IV. Index. 313 S. . Den Haag Verlag J. J. Couvreur o.J. A.d.Engl. der dritten Auflage übersetzt von Robert Froebe. Makellose goldgeprägte Leinenbände.",high,f,"",f,t,,2026-01-26 19:56:38.614712
5828,esoterik_7_1_3,"BLAVATSKY, Helena P.. Die Geheimlehre. Mit einem Essay von Rudolf Kurtz. Berlin Verlag Etthofen 1932. 1.-10.Tausend. XV, 344 S. OLn.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5829,esoterik_8_1_3,"BLAVATSKY, Helena Petrowna. Isis entschleiert. Band I. Wissenschaft. 668 S. Band II. Theologie 860 S. A.d.Engl. Hannover Verlag Esoterische Philosophie 2005. Jubiläumsausgabe mit stark erweitertem Index und ausführlichem Literaturverzeichnis. OPbd. m. Lesebändchen. Verlagsfrisch.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5830,esoterik_10_1_3,"BRASCH, R.. Dreimal Schwarzer Kater. Aberglaube, Sitten und Gewohnheiten und ihre merkwürdigen Ursprünge. Tübingen Erdmann 1968. 462 S. OLn.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5831,esoterik_11_1_3,"CROWLEY, Aleister. Das Buch Toth. Eine kurze Abhandlung über den Tarot der Ägypter. Von Meister Therion. Sauerlach Urania Verlag 1988. 278 S. Mit vielen Abbildungen. OBrosch.",high,f,"",f,t,,2026-01-26 19:56:38.614712
5832,esoterik_13_1_3,"DANIEL, Peter. En - Sof. Ewiges Immer. Über die unendliche Kraft hebräischer Buchstaben. 3. erweiterte Auflage. Wien Edition Splitter 1992. 49 S. und 24 ganzs. Tafeln. OLn.m.OU.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5833,esoterik_15_1_3,"EDINGER, Edward F.. Der Weg der Seele. Der psychotherapeutische Prozeß im Spiegel der Alchemie. München Kösel 1990. 320 S. A. d. Amerikan. Mit vielen Abb. OLn.m.OU.",high,f,"",f,t,,2026-01-26 19:56:38.614712
5834,esoterik_17_1_3,"GEBELEIN, Helmut. Alchemie. 2. Auflage. Mit zahlr. Abb. München Diederichs 1996. 496 S. OPbd.",high,f,"",f,t,,2026-01-26 19:56:38.614712
5835,esoterik_18_1_3,"GOLOWIN, Sergius. Die Welt des Tarot. Geheimnis und Lehre der 78 Karten der Zigeuner. Mit Abb. Basel Sphinx 1985. 390 S. OLn.m.OU",high,f,"",f,t,,2026-01-26 19:56:38.614712
5836,esoterik_20_1_3,"GURDJIEFF, G.. Belzebubs Erzählungen für seinen Enkel. Eine objektiv unparteiische Kritik des Lebens des Menschen. Paris Janus Verlag 1322 S. OLn. m. Klarsichtfolie. Neuwertig.",high,f,"",f,f,,2026-01-26 19:56:38.614712
5837,esoterik_21_1_3,"GURDJIEFF, G.I. . Begegnungen mit bemerkenswerten Menschen. Freiburg Aurum Verlag 1978. 339 S. OLn.m.OU.",high,f,"",f,t,,2026-01-26 19:56:38.614712
5838,esoterik_23_1_3,"HEDSEL, Mark und David OVASON. Der geheime Bund. Ein Eingeweihter entdeckt das verborgene Wissen der großen Denker. A.d.Engl. München Heyne 1999. 579 S. Mit 41 ganzs. Bildtafeln und zahlreichen Abbildungen im Text. OLn.m.OU. Neuwertig.",high,f,"",f,f,,2026-01-26 19:56:38.614712
